tensor(1.6471, device='cuda:0'),tensor(1.8323, device='cuda:0'),tensor(-1.2495, device='cuda:0'),tensor(-1.0122, device='cuda:0')
tensor(-1.4758, device='cuda:0'),tensor(-0.2556, device='cuda:0'),tensor(2.9628, device='cuda:0'),tensor(-1.0209, device='cuda:0')
tensor(1.4781, device='cuda:0'),tensor(-0.4730, device='cuda:0'),tensor(-1.2104, device='cuda:0'),tensor(0.2615, device='cuda:0')
tensor(-0.8147, device='cuda:0'),tensor(0.6054, device='cuda:0'),tensor(1.7762, device='cuda:0'),tensor(-1.6943, device='cuda:0')
tensor(-1.6538, device='cuda:0'),tensor(1.7872, device='cuda:0'),tensor(2.2317, device='cuda:0'),tensor(-1.6822, device='cuda:0')
tensor(3.0444, device='cuda:0'),tensor(1.4532, device='cuda:0'),tensor(-2.0878, device='cuda:0'),tensor(-1.0112, device='cuda:0')
tensor(-0.1399, device='cuda:0'),tensor(-0.2466, device='cuda:0'),tensor(0.2815, device='cuda:0'),tensor(0.0780, device='cuda:0')
tensor(-2.5758, device='cuda:0'),tensor(1.0041, device='cuda:0'),tensor(2.4588, device='cuda:0'),tensor(-1.0767, device='cuda:0')
tensor(-0.3696, device='cuda:0'),tensor(-0.7538, device='cuda:0'),tensor(1.5406, device='cuda:0'),tensor(-0.6968, device='cuda:0')
tensor(1.8691, device='cuda:0'),tensor(-0.6146, device='cuda:0'),tensor(-0.4334, device='cuda:0'),tensor(-0.6103, device='cuda:0')
tensor(-1.9182, device='cuda:0'),tensor(1.1514, device='cuda:0'),tensor(2.9478, device='cuda:0'),tensor(-1.3072, device='cuda:0')
tensor(0.6876, device='cuda:0'),tensor(0.0931, device='cuda:0'),tensor(-0.5257, device='cuda:0'),tensor(0.2143, device='cuda:0')
tensor(1.0903, device='cuda:0'),tensor(-0.3896, device='cuda:0'),tensor(-0.8097, device='cuda:0'),tensor(0.4626, device='cuda:0')
tensor(-0.4660, device='cuda:0'),tensor(-0.3823, device='cuda:0'),tensor(0.7286, device='cuda:0'),tensor(0.0015, device='cuda:0')
tensor(0.6764, device='cuda:0'),tensor(-0.1549, device='cuda:0'),tensor(-0.1087, device='cuda:0'),tensor(-0.3146, device='cuda:0')
tensor(0.3081, device='cuda:0'),tensor(0.2231, device='cuda:0'),tensor(-0.1773, device='cuda:0'),tensor(-0.3089, device='cuda:0')
tensor(-2.3220, device='cuda:0'),tensor(0.5526, device='cuda:0'),tensor(4.1058, device='cuda:0'),tensor(-2.0990, device='cuda:0')
tensor(1.0815, device='cuda:0'),tensor(-0.7076, device='cuda:0'),tensor(-0.0530, device='cuda:0'),tensor(-0.3334, device='cuda:0')
tensor(1.7943, device='cuda:0'),tensor(2.8023, device='cuda:0'),tensor(-1.6737, device='cuda:0'),tensor(-1.5903, device='cuda:0')
tensor(1.3855, device='cuda:0'),tensor(-0.5070, device='cuda:0'),tensor(-0.9812, device='cuda:0'),tensor(0.3074, device='cuda:0')
tensor(1.1987, device='cuda:0'),tensor(-0.3095, device='cuda:0'),tensor(-0.3125, device='cuda:0'),tensor(-0.2807, device='cuda:0')
tensor(0.6039, device='cuda:0'),tensor(3.0087, device='cuda:0'),tensor(-1.7475, device='cuda:0'),tensor(-0.4820, device='cuda:0')
tensor(0.6837, device='cuda:0'),tensor(-0.9319, device='cuda:0'),tensor(0.0723, device='cuda:0'),tensor(0.3424, device='cuda:0')
tensor(3.2001, device='cuda:0'),tensor(0.4269, device='cuda:0'),tensor(-1.7310, device='cuda:0'),tensor(-0.5843, device='cuda:0')
tensor(3.5472, device='cuda:0'),tensor(-0.5233, device='cuda:0'),tensor(-0.9313, device='cuda:0'),tensor(-1.0578, device='cuda:0')
tensor(0.2481, device='cuda:0'),tensor(-0.2812, device='cuda:0'),tensor(0.1486, device='cuda:0'),tensor(0.0680, device='cuda:0')
tensor(-2.3447, device='cuda:0'),tensor(-0.2677, device='cuda:0'),tensor(4.8229, device='cuda:0'),tensor(-2.2769, device='cuda:0')
tensor(0.1809, device='cuda:0'),tensor(-0.0161, device='cuda:0'),tensor(-0.0906, device='cuda:0'),tensor(-0.1287, device='cuda:0')
tensor(-0.1447, device='cuda:0'),tensor(-0.1076, device='cuda:0'),tensor(0.0402, device='cuda:0'),tensor(0.2719, device='cuda:0')
tensor(-1.2948, device='cuda:0'),tensor(-0.4105, device='cuda:0'),tensor(2.7595, device='cuda:0'),tensor(-0.8496, device='cuda:0')
tensor(3.7015, device='cuda:0'),tensor(-0.4994, device='cuda:0'),tensor(-1.3536, device='cuda:0'),tensor(-0.8497, device='cuda:0')
tensor(-0.0113, device='cuda:0'),tensor(0.0170, device='cuda:0'),tensor(-0.2281, device='cuda:0'),tensor(0.4332, device='cuda:0')
tensor(3.0957, device='cuda:0'),tensor(-0.3298, device='cuda:0'),tensor(-1.7731, device='cuda:0'),tensor(0.1234, device='cuda:0')
tensor(2.6285, device='cuda:0'),tensor(-0.3644, device='cuda:0'),tensor(-0.2642, device='cuda:0'),tensor(-1.4543, device='cuda:0')
tensor(0.7535, device='cuda:0'),tensor(-0.6286, device='cuda:0'),tensor(-0.6248, device='cuda:0'),tensor(0.7522, device='cuda:0')
tensor(-1.0304, device='cuda:0'),tensor(0.0615, device='cuda:0'),tensor(1.3187, device='cuda:0'),tensor(-0.5322, device='cuda:0')
tensor(-0.8429, device='cuda:0'),tensor(1.8391, device='cuda:0'),tensor(0.3122, device='cuda:0'),tensor(-0.8786, device='cuda:0')
tensor(-0.3059, device='cuda:0'),tensor(0.0027, device='cuda:0'),tensor(1.5182, device='cuda:0'),tensor(-0.9544, device='cuda:0')
tensor(2.0122, device='cuda:0'),tensor(0.3990, device='cuda:0'),tensor(-1.1646, device='cuda:0'),tensor(-0.5120, device='cuda:0')
tensor(0.0850, device='cuda:0'),tensor(-0.7833, device='cuda:0'),tensor(-0.9504, device='cuda:0'),tensor(1.8547, device='cuda:0')
tensor(0.1869, device='cuda:0'),tensor(-0.2295, device='cuda:0'),tensor(1.2907, device='cuda:0'),tensor(-0.8117, device='cuda:0')
tensor(-1.5708, device='cuda:0'),tensor(1.7292, device='cuda:0'),tensor(0.6408, device='cuda:0'),tensor(-0.2930, device='cuda:0')
tensor(0.4115, device='cuda:0'),tensor(-0.2872, device='cuda:0'),tensor(0.3177, device='cuda:0'),tensor(-0.3233, device='cuda:0')
tensor(-2.7475, device='cuda:0'),tensor(0.6395, device='cuda:0'),tensor(3.1555, device='cuda:0'),tensor(-1.0798, device='cuda:0')
tensor(-0.6626, device='cuda:0'),tensor(-0.6357, device='cuda:0'),tensor(0.1720, device='cuda:0'),tensor(1.0862, device='cuda:0')
tensor(-0.6716, device='cuda:0'),tensor(-0.8715, device='cuda:0'),tensor(-1.3075, device='cuda:0'),tensor(2.8391, device='cuda:0')
tensor(-0.1637, device='cuda:0'),tensor(-0.2741, device='cuda:0'),tensor(0.9226, device='cuda:0'),tensor(-0.3471, device='cuda:0')
tensor(1.3738, device='cuda:0'),tensor(2.4268, device='cuda:0'),tensor(-1.5682, device='cuda:0'),tensor(-0.9400, device='cuda:0')
tensor(3.9528, device='cuda:0'),tensor(-0.2573, device='cuda:0'),tensor(-1.5338, device='cuda:0'),tensor(-0.8025, device='cuda:0')
tensor(5.4137, device='cuda:0'),tensor(-0.9024, device='cuda:0'),tensor(-1.9589, device='cuda:0'),tensor(-1.2564, device='cuda:0')
tensor(-0.7510, device='cuda:0'),tensor(-0.3931, device='cuda:0'),tensor(0.2741, device='cuda:0'),tensor(0.9211, device='cuda:0')
tensor(-0.7539, device='cuda:0'),tensor(-0.0365, device='cuda:0'),tensor(0.8442, device='cuda:0'),tensor(-0.2035, device='cuda:0')
tensor(-1.4485, device='cuda:0'),tensor(0.5034, device='cuda:0'),tensor(1.7901, device='cuda:0'),tensor(-0.8183, device='cuda:0')
tensor(-0.2486, device='cuda:0'),tensor(-0.4643, device='cuda:0'),tensor(1.1063, device='cuda:0'),tensor(-0.2540, device='cuda:0')
tensor(-1.9154, device='cuda:0'),tensor(0.7861, device='cuda:0'),tensor(2.0751, device='cuda:0'),tensor(-0.7959, device='cuda:0')
tensor(-0.3302, device='cuda:0'),tensor(0.0577, device='cuda:0'),tensor(0.1237, device='cuda:0'),tensor(0.5575, device='cuda:0')
tensor(1.9794, device='cuda:0'),tensor(-0.9620, device='cuda:0'),tensor(-0.0670, device='cuda:0'),tensor(-0.1045, device='cuda:0')
tensor(2.8812, device='cuda:0'),tensor(1.5305, device='cuda:0'),tensor(-2.0363, device='cuda:0'),tensor(-1.0332, device='cuda:0')
tensor(-1.2256, device='cuda:0'),tensor(-0.0698, device='cuda:0'),tensor(0.1709, device='cuda:0'),tensor(0.9324, device='cuda:0')
tensor(0.1232, device='cuda:0'),tensor(-0.1607, device='cuda:0'),tensor(-0.2067, device='cuda:0'),tensor(0.6253, device='cuda:0')
tensor(1.6447, device='cuda:0'),tensor(3.3598, device='cuda:0'),tensor(-1.9253, device='cuda:0'),tensor(-1.5666, device='cuda:0')
tensor(-0.1399, device='cuda:0'),tensor(-0.2466, device='cuda:0'),tensor(0.2815, device='cuda:0'),tensor(0.0780, device='cuda:0')
tensor(-2.1096, device='cuda:0'),tensor(5.1875, device='cuda:0'),tensor(-1.3325, device='cuda:0'),tensor(-0.5872, device='cuda:0')
tensor(0.9339, device='cuda:0'),tensor(-0.4633, device='cuda:0'),tensor(-0.3558, device='cuda:0'),tensor(0.0588, device='cuda:0')
tensor(-0.5030, device='cuda:0'),tensor(-0.3660, device='cuda:0'),tensor(0.7230, device='cuda:0'),tensor(0.0685, device='cuda:0')
tensor(-0.2559, device='cuda:0'),tensor(-0.0662, device='cuda:0'),tensor(1.1448, device='cuda:0'),tensor(-1.1787, device='cuda:0')
tensor(-0.3088, device='cuda:0'),tensor(-0.4435, device='cuda:0'),tensor(-0.0453, device='cuda:0'),tensor(0.8144, device='cuda:0')
tensor(1.6856, device='cuda:0'),tensor(2.0704, device='cuda:0'),tensor(-1.6468, device='cuda:0'),tensor(-0.8814, device='cuda:0')
tensor(-1.3235, device='cuda:0'),tensor(-1.1525, device='cuda:0'),tensor(-0.9344, device='cuda:0'),tensor(3.4949, device='cuda:0')
tensor(3.4704, device='cuda:0'),tensor(0.0990, device='cuda:0'),tensor(-1.6040, device='cuda:0'),tensor(-0.9273, device='cuda:0')
tensor(0.7153, device='cuda:0'),tensor(-0.8809, device='cuda:0'),tensor(-0.9106, device='cuda:0'),tensor(1.5048, device='cuda:0')
tensor(-1.6789, device='cuda:0'),tensor(-0.9245, device='cuda:0'),tensor(1.0805, device='cuda:0'),tensor(1.2459, device='cuda:0')
tensor(0.0926, device='cuda:0'),tensor(1.0147, device='cuda:0'),tensor(-0.7011, device='cuda:0'),tensor(-0.1957, device='cuda:0')
tensor(-0.1059, device='cuda:0'),tensor(-0.6461, device='cuda:0'),tensor(0.8245, device='cuda:0'),tensor(0.0316, device='cuda:0')
tensor(0.9558, device='cuda:0'),tensor(-1.0327, device='cuda:0'),tensor(-0.4637, device='cuda:0'),tensor(0.7967, device='cuda:0')
tensor(-1.9319, device='cuda:0'),tensor(1.9025, device='cuda:0'),tensor(1.8656, device='cuda:0'),tensor(-1.6754, device='cuda:0')
tensor(1.1286, device='cuda:0'),tensor(-0.1954, device='cuda:0'),tensor(-0.2424, device='cuda:0'),tensor(-0.0928, device='cuda:0')
tensor(-1.3551, device='cuda:0'),tensor(-0.9479, device='cuda:0'),tensor(-0.7600, device='cuda:0'),tensor(3.0019, device='cuda:0')
tensor(-0.3421, device='cuda:0'),tensor(-0.5359, device='cuda:0'),tensor(0.4435, device='cuda:0'),tensor(0.6603, device='cuda:0')
tensor(-0.9302, device='cuda:0'),tensor(1.0183, device='cuda:0'),tensor(0.4576, device='cuda:0'),tensor(-0.8332, device='cuda:0')
tensor(-0.8860, device='cuda:0'),tensor(-0.3744, device='cuda:0'),tensor(1.3819, device='cuda:0'),tensor(-0.2706, device='cuda:0')
tensor(-0.8474, device='cuda:0'),tensor(0.1671, device='cuda:0'),tensor(0.7598, device='cuda:0'),tensor(-0.1663, device='cuda:0')
tensor(3.2871, device='cuda:0'),tensor(-0.5260, device='cuda:0'),tensor(-1.4242, device='cuda:0'),tensor(-0.2599, device='cuda:0')
tensor(-0.8684, device='cuda:0'),tensor(-0.8940, device='cuda:0'),tensor(-1.2780, device='cuda:0'),tensor(2.9156, device='cuda:0')
tensor(-0.0789, device='cuda:0'),tensor(-0.2338, device='cuda:0'),tensor(0.4061, device='cuda:0'),tensor(-0.2132, device='cuda:0')
tensor(0.0314, device='cuda:0'),tensor(0.0567, device='cuda:0'),tensor(1.4945, device='cuda:0'),tensor(-1.3461, device='cuda:0')
tensor(-1.9518, device='cuda:0'),tensor(0.2061, device='cuda:0'),tensor(3.6351, device='cuda:0'),tensor(-1.6939, device='cuda:0')
tensor(-2.3178, device='cuda:0'),tensor(-0.3311, device='cuda:0'),tensor(0.9059, device='cuda:0'),tensor(1.6485, device='cuda:0')
tensor(-2.8832, device='cuda:0'),tensor(1.3278, device='cuda:0'),tensor(0.1388, device='cuda:0'),tensor(1.4418, device='cuda:0')
tensor(0.8202, device='cuda:0'),tensor(-0.7410, device='cuda:0'),tensor(-0.6391, device='cuda:0'),tensor(0.1574, device='cuda:0')
tensor(-1.5513, device='cuda:0'),tensor(0.0332, device='cuda:0'),tensor(0.3138, device='cuda:0'),tensor(1.6119, device='cuda:0')
tensor(-0.7539, device='cuda:0'),tensor(-0.0365, device='cuda:0'),tensor(0.8442, device='cuda:0'),tensor(-0.2035, device='cuda:0')
tensor(0.6388, device='cuda:0'),tensor(2.0336, device='cuda:0'),tensor(-0.3953, device='cuda:0'),tensor(-1.3945, device='cuda:0')
tensor(3.3613, device='cuda:0'),tensor(0.2489, device='cuda:0'),tensor(-0.5312, device='cuda:0'),tensor(-1.8334, device='cuda:0')
tensor(-2.0196, device='cuda:0'),tensor(-0.7876, device='cuda:0'),tensor(-0.4484, device='cuda:0'),tensor(3.2316, device='cuda:0')
tensor(-0.9425, device='cuda:0'),tensor(0.9422, device='cuda:0'),tensor(2.6665, device='cuda:0'),tensor(-1.7463, device='cuda:0')
tensor(0.6196, device='cuda:0'),tensor(-1.1789, device='cuda:0'),tensor(0.4264, device='cuda:0'),tensor(-0.0267, device='cuda:0')
tensor(-0.1103, device='cuda:0'),tensor(-0.3457, device='cuda:0'),tensor(-1.3588, device='cuda:0'),tensor(2.4687, device='cuda:0')
tensor(-0.9254, device='cuda:0'),tensor(-0.1641, device='cuda:0'),tensor(-0.2141, device='cuda:0'),tensor(1.1938, device='cuda:0')
tensor(-1.6057, device='cuda:0'),tensor(0.0231, device='cuda:0'),tensor(0.3121, device='cuda:0'),tensor(1.6574, device='cuda:0')
tensor(-1.6046, device='cuda:0'),tensor(-0.1473, device='cuda:0'),tensor(-0.5622, device='cuda:0'),tensor(2.5437, device='cuda:0')
tensor(-0.9773, device='cuda:0'),tensor(-0.5494, device='cuda:0'),tensor(1.9242, device='cuda:0'),tensor(-0.2019, device='cuda:0')
tensor(-3.5229, device='cuda:0'),tensor(1.9482, device='cuda:0'),tensor(1.7528, device='cuda:0'),tensor(0.0390, device='cuda:0')
tensor(2.1935, device='cuda:0'),tensor(2.1385, device='cuda:0'),tensor(-1.7720, device='cuda:0'),tensor(-1.0765, device='cuda:0')
tensor(-0.4550, device='cuda:0'),tensor(-0.4631, device='cuda:0'),tensor(1.2469, device='cuda:0'),tensor(-0.3337, device='cuda:0')
tensor(-1.6874, device='cuda:0'),tensor(-0.9660, device='cuda:0'),tensor(0.9831, device='cuda:0'),tensor(1.0289, device='cuda:0')
tensor(-0.6359, device='cuda:0'),tensor(0.3250, device='cuda:0'),tensor(2.5178, device='cuda:0'),tensor(-1.8007, device='cuda:0')
tensor(0.5712, device='cuda:0'),tensor(-1.1131, device='cuda:0'),tensor(1.5000, device='cuda:0'),tensor(-1.1989, device='cuda:0')
tensor(-0.2129, device='cuda:0'),tensor(0.1889, device='cuda:0'),tensor(0.4172, device='cuda:0'),tensor(-0.2006, device='cuda:0')
tensor(4.4043, device='cuda:0'),tensor(0.2879, device='cuda:0'),tensor(-1.7906, device='cuda:0'),tensor(-1.4220, device='cuda:0')
tensor(2.6855, device='cuda:0'),tensor(-0.9205, device='cuda:0'),tensor(-0.4705, device='cuda:0'),tensor(-0.9710, device='cuda:0')
tensor(-1.2327, device='cuda:0'),tensor(0.0573, device='cuda:0'),tensor(1.5212, device='cuda:0'),tensor(-0.3706, device='cuda:0')
tensor(0.8673, device='cuda:0'),tensor(-0.4960, device='cuda:0'),tensor(0.0269, device='cuda:0'),tensor(-0.0041, device='cuda:0')
tensor(3.5904, device='cuda:0'),tensor(-0.1988, device='cuda:0'),tensor(-1.2392, device='cuda:0'),tensor(-0.9957, device='cuda:0')
tensor(2.6264, device='cuda:0'),tensor(-0.4346, device='cuda:0'),tensor(-1.8358, device='cuda:0'),tensor(0.1793, device='cuda:0')
tensor(-2.1853, device='cuda:0'),tensor(0.2201, device='cuda:0'),tensor(0.8207, device='cuda:0'),tensor(0.8307, device='cuda:0')
tensor(-0.5126, device='cuda:0'),tensor(-0.4165, device='cuda:0'),tensor(1.7061, device='cuda:0'),tensor(-0.9683, device='cuda:0')
tensor(-1.7848, device='cuda:0'),tensor(-1.2261, device='cuda:0'),tensor(-1.1173, device='cuda:0'),tensor(4.0018, device='cuda:0')
tensor(3.5400, device='cuda:0'),tensor(-0.3625, device='cuda:0'),tensor(-1.3618, device='cuda:0'),tensor(-0.7731, device='cuda:0')
tensor(-1.9219, device='cuda:0'),tensor(-0.4734, device='cuda:0'),tensor(3.8390, device='cuda:0'),tensor(-1.4370, device='cuda:0')
tensor(0.6757, device='cuda:0'),tensor(0.0753, device='cuda:0'),tensor(-0.6643, device='cuda:0'),tensor(0.3061, device='cuda:0')
tensor(0.8634, device='cuda:0'),tensor(-0.7852, device='cuda:0'),tensor(-0.2714, device='cuda:0'),tensor(0.4487, device='cuda:0')
tensor(-0.1399, device='cuda:0'),tensor(-0.2466, device='cuda:0'),tensor(0.2815, device='cuda:0'),tensor(0.0780, device='cuda:0')
tensor(-2.6460, device='cuda:0'),tensor(-0.1075, device='cuda:0'),tensor(-0.6049, device='cuda:0'),tensor(3.8221, device='cuda:0')
tensor(0.9594, device='cuda:0'),tensor(-1.0407, device='cuda:0'),tensor(-0.4589, device='cuda:0'),tensor(0.7976, device='cuda:0')
tensor(-3.9468, device='cuda:0'),tensor(0.0028, device='cuda:0'),tensor(-0.0648, device='cuda:0'),tensor(4.6862, device='cuda:0')
tensor(4.2343, device='cuda:0'),tensor(-0.2463, device='cuda:0'),tensor(-2.1183, device='cuda:0'),tensor(-0.4893, device='cuda:0')
tensor(-2.4097, device='cuda:0'),tensor(1.3906, device='cuda:0'),tensor(0.2054, device='cuda:0'),tensor(1.0183, device='cuda:0')
tensor(0.1034, device='cuda:0'),tensor(0.2666, device='cuda:0'),tensor(0.4871, device='cuda:0'),tensor(-0.3516, device='cuda:0')
tensor(3.7769, device='cuda:0'),tensor(-0.1514, device='cuda:0'),tensor(-1.8069, device='cuda:0'),tensor(-0.2313, device='cuda:0')
tensor(0.5765, device='cuda:0'),tensor(0.3676, device='cuda:0'),tensor(0.3042, device='cuda:0'),tensor(-1.2373, device='cuda:0')
tensor(-0.6660, device='cuda:0'),tensor(-0.8658, device='cuda:0'),tensor(-1.2971, device='cuda:0'),tensor(2.8008, device='cuda:0')
tensor(0.4359, device='cuda:0'),tensor(-0.2273, device='cuda:0'),tensor(-0.0168, device='cuda:0'),tensor(-0.0663, device='cuda:0')
tensor(-3.1587, device='cuda:0'),tensor(-0.9015, device='cuda:0'),tensor(-0.2496, device='cuda:0'),tensor(3.7635, device='cuda:0')
tensor(2.0229, device='cuda:0'),tensor(-0.9197, device='cuda:0'),tensor(-0.4889, device='cuda:0'),tensor(-0.1976, device='cuda:0')
tensor(-0.8896, device='cuda:0'),tensor(-0.1757, device='cuda:0'),tensor(1.2280, device='cuda:0'),tensor(-0.2188, device='cuda:0')
tensor(1.9704, device='cuda:0'),tensor(2.3460, device='cuda:0'),tensor(-1.5565, device='cuda:0'),tensor(-1.4160, device='cuda:0')
tensor(1.8599, device='cuda:0'),tensor(-0.1969, device='cuda:0'),tensor(-0.1009, device='cuda:0'),tensor(-1.1231, device='cuda:0')
tensor(-1.5981, device='cuda:0'),tensor(0.2360, device='cuda:0'),tensor(-1.6426, device='cuda:0'),tensor(2.8883, device='cuda:0')
tensor(-1.7199, device='cuda:0'),tensor(-0.7569, device='cuda:0'),tensor(3.0810, device='cuda:0'),tensor(-0.6864, device='cuda:0')
tensor(-2.5735, device='cuda:0'),tensor(0.5758, device='cuda:0'),tensor(2.3908, device='cuda:0'),tensor(-0.5602, device='cuda:0')
tensor(-1.6644, device='cuda:0'),tensor(-0.9973, device='cuda:0'),tensor(-1.1290, device='cuda:0'),tensor(3.8866, device='cuda:0')
tensor(1.6039, device='cuda:0'),tensor(-1.0256, device='cuda:0'),tensor(1.1184, device='cuda:0'),tensor(-1.1727, device='cuda:0')
tensor(-0.1139, device='cuda:0'),tensor(-0.0983, device='cuda:0'),tensor(0.3446, device='cuda:0'),tensor(-0.3749, device='cuda:0')
tensor(-2.2148, device='cuda:0'),tensor(1.3361, device='cuda:0'),tensor(0.7886, device='cuda:0'),tensor(0.5592, device='cuda:0')
tensor(-2.1432, device='cuda:0'),tensor(0.0945, device='cuda:0'),tensor(0.9903, device='cuda:0'),tensor(0.5558, device='cuda:0')
tensor(-1.0006, device='cuda:0'),tensor(-0.2655, device='cuda:0'),tensor(0.1088, device='cuda:0'),tensor(1.3682, device='cuda:0')
tensor(0.0747, device='cuda:0'),tensor(2.8631, device='cuda:0'),tensor(1.0028, device='cuda:0'),tensor(-2.9557, device='cuda:0')
tensor(-0.6688, device='cuda:0'),tensor(-0.0290, device='cuda:0'),tensor(0.6500, device='cuda:0'),tensor(-0.0557, device='cuda:0')
tensor(-1.1350, device='cuda:0'),tensor(-0.4095, device='cuda:0'),tensor(2.1622, device='cuda:0'),tensor(-0.0653, device='cuda:0')
tensor(-0.3220, device='cuda:0'),tensor(1.9156, device='cuda:0'),tensor(0.5808, device='cuda:0'),tensor(-1.7017, device='cuda:0')
tensor(0.5345, device='cuda:0'),tensor(-0.6709, device='cuda:0'),tensor(-0.6164, device='cuda:0'),tensor(1.3186, device='cuda:0')
tensor(0.8284, device='cuda:0'),tensor(-0.1550, device='cuda:0'),tensor(-0.1805, device='cuda:0'),tensor(-0.1482, device='cuda:0')
tensor(-1.4913, device='cuda:0'),tensor(-0.1558, device='cuda:0'),tensor(1.2032, device='cuda:0'),tensor(0.9798, device='cuda:0')
tensor(2.4180, device='cuda:0'),tensor(-1.2694, device='cuda:0'),tensor(-1.4669, device='cuda:0'),tensor(0.5428, device='cuda:0')
tensor(-1.2174, device='cuda:0'),tensor(-1.2712, device='cuda:0'),tensor(-0.7095, device='cuda:0'),tensor(3.0432, device='cuda:0')
tensor(5.0314, device='cuda:0'),tensor(-0.9586, device='cuda:0'),tensor(-1.6426, device='cuda:0'),tensor(-0.9543, device='cuda:0')
